PANID,PANTYPE,PreTaxInc,FamSize,HH_Race,Type_Res_Poss,Male_Age,Male_Edu,Male_Occ,Male_Whc,Female_Age,Female_Edu,Female_Occ,Female_Whc,Dogs,Cats,Child_GC,Marital,TV_used,TV_hooked,Year,monetary,frequency,recency,loyality_All,loyality,CLUSTER,DISTANCE
1180224,6,11,2,1,2,6,7,1,3,7,9,11,5,2,0,8,4,4,2,1,3.3566666667,3,16,0.25,-0.612520927,4,1.2745006719
1180232,6,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,1,1,1,4.59,2,11,0.3333333333,-0.348522676,4,0.9634873656
1180612,0,7,2,1,2,6,6,3,2,6,6,10,4,0,0,8,2,,,1,5.29,3,19,0.3333333333,-0.348522676,4,0.6770217709
1180786,0,4,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,5.89,2,38,0.4,-0.137324075,4,1.2804026941
1180976,0,3,1,1,1,7,9,11,5,6,6,10,4,0,0,8,1,,,1,5.79,2,22,0.4,-0.137324075,4,0.6882085467
1181040,6,3,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,5,2,1,5.29,3,18,0.375,-0.21652355,4,0.7753548124
1181826,6,4,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,1,1,1,5.79,1,16,0.0833333333,-1.140517429,4,0.8508590231
1182121,0,7,3,1,2,6,6,10,4,6,4,10,4,0,0,8,2,,,1,5.79,2,8,0.1666666667,-0.876519178,4,1.1769853042
1182238,6,2,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,3,3,1,5.99,2,47,0.5,0.1794738262,4,1.968809548
1182394,0,10,2,1,2,6,4,3,3,5,4,6,3,0,0,8,2,,,1,5.49,1,9,0.25,-0.612520927,4,1.049168185
1182634,0,9,3,1,2,5,5,4,3,5,4,4,3,0,0,8,2,,,1,5.79,3,12,0.1304347826,-0.991301026,4,1.0851747433
1182642,0,2,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,5.29,2,19,0.5,0.1794738262,4,0.8990795455
1182816,0,3,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,5.79,1,12,0.2,-0.770919878,4,0.9276049302
1182881,0,4,1,1,2,7,9,11,5,6,8,10,4,0,0,8,4,,,1,5.09,3,15,0.4285714286,-0.046810389,4,0.9789912381
1182899,0,9,2,1,2,5,5,1,3,5,3,3,2,0,0,8,2,,,1,5.79,1,38,0.1,-1.087717779,4,1.2419842239
1183004,0,1,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,3.39,1,14,0.3333333333,-0.348522676,4,1.2717006405
1183061,0,6,1,1,2,7,9,11,5,6,4,10,4,0,1,8,4,,,1,5.79,1,14,0.3333333333,-0.348522676,4,0.8586130445
1183079,0,7,2,1,2,7,9,11,5,6,4,9,3,0,0,8,1,,,1,5.39,2,1,0.3333333333,-0.348522676,4,1.6043047241
1183756,0,6,2,1,2,6,5,10,4,5,4,10,4,0,0,8,2,,,1,5.29,1,19,0.2,-0.770919878,4,0.4062012613
1184374,0,4,3,1,2,6,6,4,3,6,6,13,1,5,0,8,0,,,1,3.4233333333,3,5,0.3333333333,-0.348522676,4,1.7347415346
1184671,0,12,4,1,2,5,7,1,3,5,7,1,3,0,0,8,2,,,1,5.8566666667,3,13,0.1875,-0.810519615,4,1.0091514161
1184705,0,7,2,1,2,6,6,10,4,6,5,10,4,0,0,8,2,,,1,5.79,1,14,0.1666666667,-0.876519178,4,0.8343603936
1184895,0,5,1,1,2,7,9,11,5,4,5,8,3,0,0,8,3,,,1,5.99,1,20,0.1428571429,-0.95194725,4,0.7015706836
1185140,6,10,3,1,2,6,6,10,4,6,4,10,4,0,0,8,2,4,4,1,5.29,1,18,0.2,-0.770919878,4,0.4587291711
1186221,0,9,2,1,2,5,6,2,3,4,6,4,3,0,2,8,2,,,1,5.99,1,48,0.5,0.1794738262,4,2.0378990654
1186239,0,2,2,1,1,6,2,10,4,6,2,10,4,0,0,8,4,,,1,5.54,2,12,0.2857142857,-0.499378819,4,0.8541491203
1186544,0,7,1,1,2,7,9,11,5,5,8,1,3,0,0,8,5,,,1,5.79,2,17,0.1818181818,-0.828519496,4,0.646506529
1186981,0,6,2,1,2,5,4,10,4,5,4,10,4,0,0,8,2,,,1,5.99,1,1,0.0833333333,-1.140517429,4,1.7383488245
1187500,0,4,2,1,2,6,3,13,1,6,7,4,2,0,0,8,2,,,1,5.79,1,38,0.5,0.1794738262,4,1.4291641887
1187799,6,7,3,1,2,5,4,9,3,5,5,3,3,0,2,3,2,4,4,1,5.99,1,0,0.0434782609,-1.266777462,4,1.840230704
1187922,0,8,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.79,2,11,0.25,-0.612520927,4,0.9645050678
1188235,0,10,2,1,2,5,5,10,4,5,5,3,2,1,0,8,2,,,1,4.69,2,29,0.1818181818,-0.828519496,4,0.5354780187
1189290,0,11,2,1,2,5,7,1,3,5,5,13,1,0,0,8,2,,,1,2.99,1,49,0.1666666667,-0.876519178,4,2.2559222634
1189365,6,10,3,1,1,7,9,11,5,6,4,10,4,0,1,8,4,3,3,1,5.29,3,19,0.1764705882,-0.84546056,4,0.6358304976
1189381,0,5,3,1,2,6,4,2,3,6,3,13,1,1,0,8,2,,,1,5.79,1,12,0.25,-0.612520927,4,0.9206945243
1189605,0,5,2,1,2,6,5,10,4,6,4,2,2,0,0,8,4,,,1,5.79,1,38,0.5,0.1794738262,4,1.4291641887
1189696,0,12,2,1,2,5,8,2,3,5,7,4,2,0,2,8,2,,,1,5.79,1,16,0.1666666667,-0.876519178,4,0.7317140113
1189753,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,5.99,1,48,0.0454545455,-1.260516634,4,1.9579826357
1190686,0,10,3,1,2,3,4,6,3,3,5,1,3,4,0,3,2,,,1,5.29,1,36,0.0625,-1.206516992,4,1.1018221492
1190744,0,10,1,1,2,7,9,11,5,5,5,1,3,0,0,8,3,,,1,5.49,1,5,0.125,-1.008518304,4,1.3666585572
1191098,0,11,2,1,2,5,4,1,3,5,4,2,3,0,1,8,2,,,1,3.77,1,19,0.1111111111,-1.052518012,4,0.9676551214
1191353,0,9,3,1,2,5,8,1,2,4,8,1,3,1,4,8,2,,,1,4.69,2,24,0.1428571429,-0.95194725,4,0.4165456549
1191403,0,7,2,1,2,4,4,9,3,4,5,4,3,1,0,8,2,,,1,5.79,1,38,0.3333333333,-0.348522676,4,1.2016199783
1191809,0,3,2,1,2,7,9,11,5,5,3,10,4,2,1,8,4,,,1,5.99,1,48,0.5,0.1794738262,4,2.0378990654
1192054,0,12,4,1,2,5,7,2,3,4,8,1,2,0,1,8,2,,,1,5.79,3,8,0.2,-0.770919878,4,1.2639365218
1192773,0,5,1,1,2,7,9,11,5,5,4,1,3,0,1,8,3,,,1,3.49,1,13,0.1428571429,-0.95194725,4,1.2607517651
1193169,0,6,2,1,2,6,6,10,4,6,4,10,4,0,0,8,2,,,1,3.39,1,17,0.0666666667,-1.193317079,4,1.2621429413
1193516,0,11,2,1,2,4,7,6,3,5,7,1,3,0,0,8,3,,,1,5.89,2,12,0.4,-0.137324075,4,1.0646330435
1193599,0,8,2,1,2,6,8,3,3,6,5,1,2,0,1,8,2,,,1,5.79,3,12,0.1764705882,-0.84546056,4,1.0486810113
1193706,0,3,4,1,1,6,4,10,4,6,4,10,4,0,1,8,2,,,1,5.29,2,19,0.0714285714,-1.178231465,4,0.6289167086
1194134,0,9,4,1,2,5,7,1,3,5,4,4,2,1,1,8,2,,,1,3.49,1,14,0.1,-1.087717779,4,1.2626112999
1194621,0,8,1,1,2,7,9,11,5,5,8,1,3,1,1,8,4,,,1,5.99,1,19,0.25,-0.612520927,4,0.6624466887
1195149,0,2,2,1,2,7,9,11,5,6,3,10,4,2,1,8,4,,,1,3.35,3,9,0.2142857143,-0.725663035,4,1.5408567033
1195503,0,7,2,1,2,5,4,10,4,4,4,2,3,0,0,8,2,,,1,5.49,1,6,0.0909090909,-1.116517588,4,1.3346665469
1195578,0,9,2,1,2,5,4,6,3,5,5,13,1,0,3,8,2,,,1,5.235,2,38,0.0952380952,-1.102803393,4,1.161143335
1195628,0,5,1,1,2,7,9,11,5,6,5,10,4,0,1,8,1,,,1,3.35,1,10,0.1428571429,-0.95194725,4,1.4518465981
1196162,6,9,2,1,2,7,9,11,5,5,8,7,3,0,0,8,2,3,3,1,5.29,2,38,0.25,-0.612520927,4,1.0738602542
1196584,6,11,2,2,2,5,4,1,3,5,6,1,2,0,0,8,2,3,3,1,5.79,1,38,0.125,-1.008518304,4,1.2164232614
1196857,0,11,3,1,2,5,5,7,3,5,7,1,3,1,0,8,2,,,1,5.99,1,47,0.5,0.1794738262,4,1.9771035132
1197178,0,4,1,1,1,7,9,11,5,6,3,10,4,0,0,8,1,,,1,7.2933333333,3,11,0.375,-0.21652355,4,1.7274154066
1197384,0,7,4,1,2,5,5,6,3,4,4,1,2,0,0,8,2,,,1,5.29,1,45,0.0666666667,-1.193317079,4,1.6635525211
1197780,0,4,6,1,2,4,4,3,3,4,4,13,1,1,0,6,2,,,1,5.49,1,7,0.1666666667,-0.876519178,4,1.2043434211
1198010,0,3,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,4.1566666667,3,12,0.3,-0.454121976,4,1.1122475974
1198093,6,8,5,1,2,5,7,10,3,5,4,10,3,2,2,8,2,7,7,1,5.79,2,7,0.0869565217,-1.129039244,4,1.3107277469
1198127,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,4.59,2,19,0.1538461538,-0.917134294,4,0.5139816691
1198408,0,5,1,1,2,7,9,11,5,6,8,10,4,0,0,8,1,,,1,5.79,1,15,0.2,-0.770919878,4,0.7578894711
1198739,0,7,5,1,2,4,4,13,1,4,3,13,1,2,0,3,2,,,1,3.35,1,43,0.3333333333,-0.348522676,4,1.8015760197
1198929,6,9,2,1,2,4,5,2,3,4,7,2,3,0,0,8,2,3,3,1,5.29,2,19,0.1052631579,-1.071044205,4,0.5422976258
1199166,0,7,2,1,2,6,4,13,1,6,4,13,1,0,0,8,2,,,1,5.49,1,10,0.125,-1.008518304,4,1.0447426472
1199323,0,5,2,1,2,6,3,10,4,6,4,10,4,0,0,8,2,,,1,5.29,1,36,0.3333333333,-0.348522676,4,0.9987976908
1199877,0,12,2,1,2,5,7,2,3,5,6,3,3,0,0,8,2,,,1,3.39,2,11,0.25,-0.612520927,4,1.3454650441
1200436,0,11,6,1,2,5,6,10,3,5,7,4,3,0,1,2,2,,,1,5.79,1,38,0.2,-0.770919878,4,1.1689475815
1200725,0,8,2,1,2,5,4,6,3,5,4,1,3,0,0,8,2,,,1,5.5233333333,3,27,0.1875,-0.810519615,4,0.6657198545
1200790,0,4,2,1,1,6,6,10,4,6,6,10,4,0,0,8,0,,,1,3.39,1,29,0.1,-1.087717779,4,1.2180428659
1201020,0,11,2,1,2,5,6,1,3,5,4,1,3,0,0,8,2,,,1,3.39,2,9,0.1,-1.087717779,4,1.5032378109
1201319,0,6,4,1,1,7,9,11,5,5,4,1,3,2,0,3,3,,,1,3.35,1,11,0.25,-0.612520927,4,1.3761325748
1201640,0,3,1,1,2,7,9,11,5,6,8,10,4,1,0,8,3,,,1,3.49,1,2,0.1428571429,-0.95194725,4,1.8158429233
1201814,0,5,4,1,1,5,4,5,3,4,4,13,1,0,0,8,2,,,1,3.39,1,38,0.5,0.1794738262,4,1.7095369073
1201988,6,4,2,1,2,6,3,10,4,6,4,10,4,0,1,8,2,1,1,1,5.2314285714,7,28,0.1489361702,-0.932689019,4,2.0704355352
1202440,5,12,3,1,2,4,4,7,3,4,5,2,3,1,0,8,2,3,2,1,5.79,1,29,0.1428571429,-0.95194725,4,0.7096326496
1202473,0,11,4,1,2,4,4,6,3,4,6,1,3,0,0,8,2,,,1,5.79,3,23,0.1578947368,-0.904308468,4,0.7186453605
1202507,0,9,2,1,2,5,4,7,3,5,4,1,2,0,0,8,2,,,1,3.77,1,19,0.1111111111,-1.052518012,4,0.9676551214
1202515,0,12,4,5,2,5,7,2,3,4,7,1,3,0,0,8,2,,,1,5.99,1,40,0.0833333333,-1.140517429,4,1.4243239377
1202531,0,10,3,1,2,4,7,1,3,4,3,13,1,3,0,8,2,,,1,3.39,1,10,0.0434782609,-1.266777462,4,1.5314960254
1202689,0,5,2,3,2,5,4,10,4,5,6,10,4,0,0,8,2,,,1,5.39,2,6,0.1666666667,-0.876519178,4,1.2477147712
1202705,0,11,2,1,2,4,7,1,3,4,4,7,2,0,2,8,2,,,1,5.54,2,18,0.4,-0.137324075,4,0.6989140303
1203885,0,3,1,1,1,7,9,11,5,6,4,10,4,0,0,8,4,,,1,5.79,2,24,0.5,0.1794738262,4,0.9479965303
1203976,0,6,6,1,2,5,4,6,3,5,4,13,1,1,0,6,2,,,1,5.6233333333,3,22,0.2727272727,-0.540521404,4,0.6275586543
1204354,0,3,3,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,4.39,4,9,0.3076923077,-0.429752907,4,1.4188148888
1204461,0,7,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,,,1,6.0925,4,4,0.2,-0.770919878,4,1.7319530884
1204719,0,6,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,3.34,2,9,0.2222222222,-0.700520344,4,1.46129132
1204768,0,10,2,1,2,5,7,1,3,5,5,10,4,0,1,8,2,,,1,7.24,2,11,0.3333333333,-0.348522676,4,1.5974929654
1205252,0,4,1,1,1,7,9,11,5,6,4,4,2,0,0,8,3,,,1,5.29,1,19,0.5,0.1794738262,4,0.917099392
1205294,0,6,2,1,1,7,9,11,5,6,2,10,4,0,0,8,4,,,1,5.99,1,47,0.1666666667,-0.876519178,4,1.8081093722
1205427,0,6,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,3.35,1,8,0.3333333333,-0.348522676,4,1.545905669
1205773,0,9,2,1,2,6,5,1,3,6,6,4,3,0,0,8,2,,,1,5.29,2,37,0.1428571429,-0.95194725,4,1.0477278459
1205914,0,8,4,1,2,5,4,7,2,5,6,4,2,5,0,3,2,,,1,5.29,1,18,0.1428571429,-0.95194725,4,0.5352336405
1206342,0,6,2,2,2,5,6,10,4,5,5,1,2,0,0,8,2,,,1,5.29,2,45,0.2222222222,-0.700520344,4,1.5631446742
1206607,0,8,3,1,2,5,8,1,3,5,7,13,1,0,0,8,2,,,1,5.99,1,48,0.25,-0.612520927,4,1.8612329975
1206839,6,5,3,1,1,3,6,8,3,4,4,8,2,0,1,8,0,1,1,1,5.79,1,38,0.1666666667,-0.876519178,4,1.1844118703
1206904,6,9,2,1,2,4,4,6,3,4,5,1,2,1,0,8,2,2,2,1,5.39,2,5,0.1818181818,-0.828519496,4,1.3087040086
1207043,0,6,3,1,2,4,5,10,4,4,4,9,3,1,2,3,2,,,1,5.49,1,6,0.1666666667,-0.876519178,4,1.2710941971
1207068,0,2,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,3.39,1,29,0.5,0.1794738262,4,1.4084082821
1207209,0,8,2,1,2,6,4,1,3,5,4,8,3,0,0,8,2,,,1,4.64,2,45,0.1538461538,-0.917134294,4,1.6030559856
1207290,6,10,2,1,2,5,4,7,2,5,4,4,3,0,0,8,2,3,3,1,3.39,1,29,0.3333333333,-0.348522676,4,1.1768577581
1207530,0,10,2,1,2,5,8,2,3,5,5,4,3,0,0,8,2,,,1,5.49,1,6,0.2,-0.770919878,4,1.256697031
1207704,0,10,2,1,2,6,5,10,4,6,4,10,4,0,0,8,2,,,1,5.79,1,17,0.5,0.1794738262,4,1.0534153062
1207902,0,8,2,1,2,4,4,6,3,4,6,1,3,0,1,8,2,,,1,4.54,2,22,0.1818181818,-0.828519496,4,0.4096277676
1208355,0,6,2,1,2,5,4,9,3,5,4,4,2,0,0,8,2,,,1,3.29,1,41,0.125,-1.008518304,4,1.7266808645
1208538,0,12,3,1,2,4,7,1,3,4,6,1,3,1,0,8,2,,,1,5.99,1,38,0.0434782609,-1.266777462,4,1.3600315447
1210203,6,10,2,1,2,6,6,10,4,6,6,10,4,0,0,8,2,3,2,1,3.5,1,31,0.25,-0.612520927,4,1.1402187492
1210989,0,4,2,1,1,5,4,9,3,5,4,4,3,0,0,8,2,,,1,5.29,2,17,0.1818181818,-0.828519496,4,0.5002078113
1212183,0,4,3,2,2,6,4,10,4,6,4,10,4,0,0,3,2,,,1,3.29,1,49,0.1666666667,-0.876519178,4,2.1581596641
1212936,0,5,4,1,1,3,4,13,1,4,7,13,1,0,1,8,2,,,1,5.29,1,45,0.0909090909,-1.116517588,4,1.640142581
1213157,0,2,1,1,1,6,2,10,4,7,9,11,5,0,0,8,4,,,1,3.35,1,19,0.25,-0.612520927,4,1.1183619159
1213165,0,8,2,1,2,6,7,10,4,6,7,10,4,0,0,8,2,,,1,5.29,1,38,0.1666666667,-0.876519178,4,1.1113364211
1213306,6,2,5,1,1,5,3,7,3,5,4,6,3,0,1,8,0,3,3,1,5.29,1,19,0.5,0.1794738262,4,0.917099392
1213397,0,11,4,1,2,4,7,1,3,4,4,6,3,0,0,2,2,,,1,5.99,1,48,0.1428571429,-0.95194725,4,1.8849412108
1213504,0,12,2,1,2,5,8,1,3,4,5,4,3,0,1,8,2,,,1,5.79,1,22,0.1666666667,-0.876519178,4,0.5410716835
1213686,0,6,2,1,2,6,3,10,4,6,3,10,4,0,0,8,2,,,1,5.29,1,18,0.5,0.1794738262,4,0.9415435638
1213769,0,8,4,1,2,4,6,1,3,4,4,1,3,1,0,8,2,,,1,5.59,3,11,0.3,-0.454121976,4,1.0616178341
1214213,0,9,2,1,2,6,4,13,1,6,4,10,4,0,0,8,2,,,1,6.91,5,9,0.2631578947,-0.570836993,4,1.9575935777
1214445,6,9,5,1,2,4,5,1,3,4,7,3,2,0,0,8,2,5,5,1,3.35,1,45,0.3333333333,-0.348522676,4,1.9141522552
1214668,0,9,1,1,2,7,9,11,5,4,7,1,3,2,0,8,1,,,1,5.79,1,38,0.1111111111,-1.052518012,4,1.2300599466
1214692,6,7,5,1,1,4,5,6,3,4,5,4,3,1,1,8,2,3,3,1,5.84,4,19,0.4,-0.137324075,4,1.1643011346
1214700,0,5,2,1,1,6,3,1,3,6,3,13,1,0,1,8,2,,,1,5.79,1,28,0.1666666667,-0.876519178,4,0.639941343
1214874,0,10,4,1,2,3,5,7,3,4,7,2,3,0,1,8,3,,,1,5.79,3,22,0.375,-0.21652355,4,0.8044303383
1215251,0,4,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,5.99,1,19,0.25,-0.612520927,4,0.6624466887
1215566,0,11,5,1,2,5,7,3,3,5,7,4,3,1,0,3,2,,,1,5.89,2,19,0.1428571429,-0.95194725,4,0.6571185416
1215574,5,10,4,1,2,7,9,11,5,4,4,1,3,0,3,8,3,5,5,1,5.34,4,11,0.16,-0.897639038,4,1.2683525394
1215608,0,5,2,1,2,6,5,10,4,6,4,10,4,1,1,8,2,,,1,5.29,1,12,0.25,-0.612520927,4,0.82456993
1215848,6,1,2,1,1,7,9,11,5,4,7,13,1,2,0,8,1,2,3,1,5.99,1,47,0.1428571429,-0.95194725,4,1.8190407002
1215855,0,2,2,1,2,6,4,10,4,6,7,10,4,0,0,8,2,,,1,3.39,1,6,0.3333333333,-0.348522676,4,1.6308212622
1215954,6,11,5,1,2,4,5,7,3,4,7,1,3,1,0,8,2,6,1,1,4.57,2,1,0.1176470588,-1.031812267,4,1.6404439313
1216085,0,6,2,1,2,5,4,10,4,5,4,10,4,0,0,8,2,,,1,3.75,2,38,0.3333333333,-0.348522676,4,1.3739547776
1216101,5,9,3,1,2,6,7,2,3,5,7,2,2,0,0,8,2,4,4,1,3.39,2,11,0.2,-0.770919878,4,1.3502032011
1216259,0,6,2,1,2,6,5,10,4,6,5,10,4,0,0,8,2,,,1,5.89,2,38,0.4,-0.137324075,4,1.2804026941
1216663,0,7,3,1,2,6,4,2,3,6,4,13,1,0,1,8,2,,,1,4.99,3,8,0.3333333333,-0.348522676,4,1.2228104592
1216853,0,8,4,1,2,4,4,1,3,4,6,4,3,0,1,8,2,,,1,5.29,1,19,0.2,-0.770919878,4,0.4062012613
1216929,0,5,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,3.39,1,8,0.3333333333,-0.348522676,4,1.5294073769
1217059,0,11,4,1,2,4,8,10,4,3,4,4,3,1,2,8,2,,,1,5.29,1,19,0.1111111111,-1.052518012,4,0.558219033
1217174,0,11,3,1,2,5,6,7,3,5,8,2,3,0,0,8,2,,,1,5.29,4,19,0.1904761905,-0.801091106,4,0.9586574891
1217307,0,6,3,1,2,6,4,1,3,5,4,13,1,0,0,8,0,,,1,5.29,1,13,0.1428571429,-0.95194725,4,0.8144909339
1217729,0,8,4,1,2,5,6,10,4,5,4,13,1,1,0,3,2,,,1,5.29,4,19,0.2857142857,-0.499378819,4,0.9590249969
1217943,0,3,3,1,1,6,4,13,1,6,4,13,1,0,0,8,2,,,1,5.69,3,8,0.1428571429,-0.95194725,4,1.2748499953
1218578,0,8,3,1,2,5,4,2,3,5,4,3,3,1,0,8,2,,,1,5.79,1,12,0.25,-0.612520927,4,0.9206945243
1218586,0,11,5,1,2,4,5,3,3,4,7,2,3,0,1,6,2,,,1,5.79,1,28,0.1111111111,-1.052518012,4,0.7209305905
1219774,6,11,2,1,2,5,8,7,3,5,8,13,1,0,0,8,2,3,3,1,4.0233333333,3,9,0.3333333333,-0.348522676,4,1.3281510473
1219832,0,10,2,1,2,5,8,10,4,5,4,10,4,0,0,8,2,,,1,3.35,1,24,0.1428571429,-0.95194725,4,1.1234496101
1219931,0,5,2,1,2,6,4,10,4,5,4,10,4,0,0,8,2,,,1,3.49,1,8,0.1666666667,-0.876519178,4,1.4752485777
1222208,0,1,1,1,2,7,9,11,5,4,4,8,3,0,1,8,3,,,1,5.79,1,38,0.25,-0.612520927,4,1.1634715075
1222240,0,2,2,3,2,7,9,11,5,6,4,8,2,2,0,8,1,,,1,3.39,1,3,0.2,-0.770919878,4,1.771366763
1222349,0,1,3,1,1,6,3,10,4,7,9,11,5,0,0,8,3,,,1,5.29,1,34,0.125,-1.008518304,4,0.8915131498
1222703,0,5,1,1,2,7,9,11,5,6,3,10,4,0,0,8,4,,,1,3.79,3,17,0.375,-0.21652355,4,1.1234020037
1222729,0,6,2,1,2,7,9,11,5,5,3,13,1,0,0,8,4,,,1,5.79,2,38,0.3333333333,-0.348522676,4,1.1879239481
1222828,0,12,4,1,2,5,7,7,2,5,7,1,3,0,0,2,2,,,1,5.29,1,29,0.1666666667,-0.876519178,4,0.5442114411
1223032,0,5,1,1,2,7,9,11,5,6,4,10,4,0,1,8,1,,,1,5.99,1,48,0.2,-0.770919878,4,1.8646610337
1223057,0,2,1,1,1,7,9,11,5,6,4,10,4,0,0,8,3,,,1,3.37,2,29,0.3333333333,-0.348522676,4,1.1736642592
1223123,0,1,3,1,2,3,0,0,0,6,3,8,2,0,2,8,0,,,1,5.99,1,18,0.5,0.1794738262,4,1.0831033804
1223222,0,12,3,1,2,5,7,1,3,4,7,1,3,0,0,8,2,,,1,3.39,2,11,0.3333333333,-0.348522676,4,1.3785865255
1223461,6,8,2,1,2,6,5,1,3,6,5,1,3,0,0,8,2,3,1,1,4.9766666667,3,8,0.3333333333,-0.348522676,4,1.2232243858
1223768,0,11,4,1,2,5,7,7,2,4,7,7,3,3,1,8,2,,,1,7.0875,4,37,0.3636363636,-0.252523312,4,1.8466714254
1224147,6,12,2,1,2,5,8,1,3,4,8,1,3,0,0,8,2,2,2,1,5.14,2,3,0.25,-0.612520927,4,1.4248425465
1224196,0,1,2,1,2,6,3,10,4,6,3,10,4,0,0,8,2,,,1,5.79,1,32,0.1,-1.087717779,4,0.909250507
1224725,0,10,2,1,2,7,9,11,5,5,4,2,3,1,2,8,3,,,1,5.29,1,33,0.0555555556,-1.228516846,4,0.9465739725
1224774,0,10,2,1,2,6,4,1,3,5,7,1,2,1,0,8,2,,,1,5.99,2,47,0.2857142857,-0.499378819,4,1.7913587637
1225268,0,11,4,1,2,4,4,7,3,4,7,1,3,3,1,8,2,,,1,5.79,4,22,0.2105263158,-0.73757273,4,0.9977018262
1225516,0,11,4,1,2,4,8,1,3,4,7,1,2,1,0,8,2,,,1,5.39,2,12,0.4,-0.137324075,4,0.9637027825
1225573,6,5,2,1,2,6,8,10,4,6,8,10,4,0,0,8,2,3,3,1,5.265,4,4,0.25,-0.612520927,4,1.6199923594
1225748,5,8,2,1,2,5,4,2,3,5,4,4,2,0,0,8,2,2,1,1,4.49,2,8,0.4,-0.137324075,4,1.2438127067
1226019,6,3,2,1,2,5,4,3,3,5,7,3,3,0,2,8,2,1,1,1,5.29,1,29,0.3333333333,-0.348522676,4,0.5807109318
1226068,0,5,1,1,2,7,9,11,5,6,6,10,4,0,0,8,4,,,1,5.29,2,18,0.3333333333,-0.348522676,4,0.5051309838
1226365,6,1,1,1,2,7,9,11,5,6,2,10,4,0,0,8,4,2,2,1,5.415,4,19,0.2857142857,-0.499378819,4,0.9717745451
1226647,0,12,3,1,2,6,8,10,4,6,7,13,1,0,0,8,2,,,1,5.79,2,19,0.5,0.1794738262,4,0.9879812077
1226670,0,8,3,1,2,7,9,11,5,4,6,2,3,1,0,3,5,,,1,3.39,1,20,0.1111111111,-1.052518012,4,1.1506207877
1226951,0,9,2,1,2,5,5,7,3,5,6,4,3,2,1,8,2,,,1,3.35,1,24,0.0769230769,-1.160824987,4,1.196379113
1227009,0,11,2,1,2,6,4,2,3,5,4,2,3,0,2,8,2,,,1,4.59,2,28,0.2857142857,-0.499378819,4,0.506995952
1227017,0,9,2,1,2,6,5,10,4,5,5,1,3,0,0,8,2,,,1,5.265,4,19,0.2,-0.770919878,4,0.9525568104
1227116,0,8,3,1,2,6,7,1,3,5,5,2,3,1,1,8,2,,,1,4.89,3,38,0.375,-0.21652355,4,1.2602600643
1227629,0,6,2,1,1,4,4,9,2,4,6,4,3,0,0,8,2,,,1,5.29,3,45,0.5,0.1794738262,4,1.8384773706
1227934,0,12,2,1,2,5,8,1,3,5,8,13,1,0,0,8,2,,,1,5.79,2,9,0.25,-0.612520927,4,1.0912648136
1228031,0,11,2,1,2,6,7,1,3,6,4,10,4,0,0,8,2,,,1,5.29,1,19,0.1666666667,-0.876519178,4,0.4487677517
1228098,0,9,2,1,2,5,7,1,3,5,4,1,3,1,0,8,2,,,1,5.79,1,12,0.125,-1.008518304,4,0.9867613739
1228106,0,6,1,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,3.39,3,11,0.1875,-0.810519615,4,1.4431620355
1228205,5,4,3,1,2,7,9,11,5,4,6,13,1,0,0,3,3,4,4,1,5.79,1,38,0.25,-0.612520927,4,1.1634715075
1228270,0,3,2,1,2,6,4,10,4,6,4,10,4,0,0,8,2,,,1,3.39,1,11,0.0909090909,-1.116517588,4,1.4345115244
1228627,0,6,5,1,2,3,4,2,3,4,4,13,1,0,1,3,2,,,1,5.29,1,26,0.0555555556,-1.228516846,4,0.6672992843
1228874,0,7,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,5.29,1,37,0.1666666667,-0.876519178,4,1.0444191388
1228965,0,3,2,1,2,7,9,11,5,6,4,10,4,0,0,8,4,,,1,4.69,2,38,0.1818181818,-0.828519496,4,1.1070859302
1228973,0,8,4,1,2,4,5,2,3,4,6,4,2,1,0,8,2,,,1,5.99,1,19,0.0833333333,-1.140517429,4,0.8225307459
1229146,0,1,1,1,2,7,9,11,5,6,4,10,4,1,0,8,4,,,1,5.64,2,10,0.3333333333,-0.348522676,4,1.0373358318
